@relation dataset
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 {1,10,11,12,13,14,15,2,3,4,5,6,7,8,9}
@attribute V21 numeric
@attribute Class {1,10,11,12,13,14,15,2,3,4,5,6,7,8,9}
@data
0.61,2.57,0.87,1.18,0.96,0.13,3.57,2.18,0.17,0.31,3.4,5.01,9.02,1.13,0.17,1.13,0.92,0.48,33.81,12,166,6
0.27,1.92,1.7,1.12,0.71,0.85,1.07,0.85,0.58,0.09,2.5,3.08,12.23,1.96,1.38,3.35,1.25,0.94,35.85,12,167,6
0,4.83,1.33,1.33,1.06,0.35,3.46,1.91,0.49,0.18,2.88,2.79,8.43,1.42,0.8,1.42,1.73,0.89,35.3,12,168,6
0.44,2.71,0.74,1.27,1.88,0.79,2.53,3.06,0.26,0.48,2.27,5.81,6.2,0.74,0.22,3.06,1.14,1.57,35.17,12,169,6
0.04,1.41,0.73,0.81,1.37,0.86,1.63,1.67,0.17,0.13,3.68,3.43,8.09,1.11,0.34,1.46,0.99,1.07,28.99,12,170,6
0,2.46,0.92,0.48,0.66,0.57,2.38,1.76,0.04,0,2.38,3.48,7.35,1.8,0.84,1.58,1.54,0.88,29.12,12,171,6
0.22,3.44,0.31,1.88,1.03,1.92,2.9,0.85,0.18,0.27,2.37,8.04,6.65,1.16,0.54,3.31,1.47,1.65,38.19,12,172,6
0.38,1.37,1.45,0.6,1.32,0.68,1.71,1.58,0.34,0.34,2.44,5.9,5.68,0.94,0.34,2.91,1.75,1.32,31.05,12,173,6
0.68,2.8,0.59,0.86,1.81,0.23,3.3,2.89,0.5,0.23,3.26,3.93,5.7,1.09,0.18,0.86,1.99,0.72,31.62,12,174,6
0,1,0.26,0.31,0.44,0.52,1.57,1.35,0.09,0,3.32,1.57,12.79,0.39,0.57,1.83,0.79,0.52,27.32,12,175,6
0,0.94,0.35,0.63,0.86,0.27,1.49,0.98,0.04,0.16,2.62,5.56,7.44,1.41,1.17,2.9,1.33,0.9,29.05,12,176,6
0.21,2.08,0.3,0.72,0.85,0.64,2.29,0.8,0.13,0.42,1.91,7.54,7.03,3.52,1.1,5.25,1.1,1.06,36.95,12,177,6
0.09,2.75,0.95,1.31,1.08,0.09,3.02,2.97,0.18,0.27,4.91,4.73,4.91,1.08,0.45,0.77,0.95,0.59,31.1,12,178,6
0.08,3.14,0.92,1.13,1.26,0.42,3.1,1.17,0.13,0.25,2.3,3.56,9.55,1.42,0.59,2.51,1.93,1.17,34.63,12,179,6
0,3.77,0.86,1.33,1.76,0.77,2.61,3.81,0.17,0,2.83,4.41,3.3,0.43,0.04,1.8,3.3,0.47,31.66,12,180,6
0.17,2.47,0.64,2.05,0.77,0.6,1.83,2.98,0.17,0,3.11,4.43,2.9,0.6,0.3,2.43,1.07,0.6,27.12,12,181,6
0,2.28,1.4,0.26,0.79,0.13,0.79,0.83,0.83,1.62,3.68,1.84,6.49,3.2,0.66,1.05,0.96,0.92,27.73,12,182,6
0.94,3.75,0.68,2.56,0.94,0.43,4.18,2.13,0.3,0.43,2.98,4.65,5.84,1.36,0.21,1.15,1.02,0.9,34.45,12,183,6
0,2.38,0.88,0.7,0.75,0.44,2.9,1.72,0.09,0.35,4.58,2.2,6.64,0.7,0.53,2.16,1.14,0.92,29.08,12,184,6
0,2.35,1.08,1.08,1.13,0.36,2.75,1.71,0.14,0.36,3.38,2.21,4.47,0.45,0.05,0.32,0.95,0.63,23.42,12,185,6
0,1.54,0.48,1.85,1.71,0.48,2.07,2.2,0.31,0.04,1.89,4.04,5.54,1.14,0.09,2.99,0.79,0.57,27.73,12,186,6
0.13,1.68,1.01,2.29,1.28,0.62,2.38,1.94,0.4,0.44,3.09,4.59,5.6,0.93,0.49,2.51,1.32,0.97,31.67,12,187,6
2.4,2.79,1.18,0.61,1.75,0.57,3.01,2.27,0.09,0.17,4.19,3.23,6.9,1.4,0.52,1.66,1.35,1.05,35.14,12,188,6
0,4.25,1.07,1.97,2.06,0.31,3.63,4.52,0.27,0.18,3.18,5.46,3.22,0.85,0.04,0.98,0.67,0.4,33.06,12,189,6
0.97,3.73,1.05,2.55,1.27,0.92,4.83,2.37,0.09,0.48,2.2,4.17,4.13,0.97,0.18,1.27,1.14,0.53,32.85,13,190,7
0,2.99,0.74,0.74,1.26,0.26,2.47,4.3,0.22,0.26,3.43,3.3,2.13,0.87,0.13,1.69,1.39,0.35,26.53,13,191,7
0.25,3.62,0.21,0.59,1.18,0.29,2.27,1.35,0.46,0.63,2.27,5.05,5.77,1.6,0.38,1.35,1.26,0.46,28.99,13,192,7
0.89,2.93,0.42,1.27,0.55,0.59,3.06,1.78,0.21,0.25,2.8,5.06,9.64,2.89,1.36,3.1,1.23,0.51,38.54,13,193,7
0.13,2.58,0.85,0.72,0.89,0.21,2.41,1.4,0.17,0.08,2.45,4.36,7.78,2.62,0.85,1.44,1.14,0.76,30.84,13,194,7
1.14,2.48,0.97,0.76,1.22,0.59,2.31,1.81,0.08,0.97,2.44,6.43,3.78,0.76,0.25,2.9,1.81,1.47,32.17,13,195,7
0.35,1.95,1.43,0.82,0.69,0.3,2.65,3.51,0.13,0.17,2.39,5.29,3.73,0.48,0.26,3.25,1,0.95,29.35,13,196,7
0,4.19,0.39,1.77,0.69,0.86,3.58,1.68,0.13,0.13,3.02,4.19,6.13,0.86,0.22,0.47,1.77,0.73,30.81,13,197,7
0.26,3.43,0.31,0.57,1.41,0.66,2.9,2.24,0.44,0.13,2.86,6.03,3.74,0.92,1.28,1.1,1.85,0.7,30.83,13,198,7
0.17,1.97,0.83,1.84,1.27,0.52,3.5,4.76,0.17,0.09,3.32,5.59,3.02,0.61,0.09,2.62,0.96,0.66,31.99,13,199,7
0.45,4.36,0.72,2.52,1.62,0.99,3.96,3.19,0,0.45,2.92,3.19,2.43,0.76,0.31,1.12,2.11,0.81,31.91,13,200,7
1.94,3.33,0.61,1.69,1.25,0.56,4.62,1.82,0.35,1.56,3.46,4.62,3.72,0.82,0.43,1.73,1.08,1.12,34.71,13,201,7
0,2.39,1.13,2.22,0.87,0.22,2.96,2.92,0.26,0.48,3.57,6.14,4.57,0.61,0.26,1.04,0.91,0.39,30.94,13,202,7
0.74,1.92,0.44,0.61,0.7,0.48,2.75,1.22,0.04,0.13,2.66,3.45,10.38,3.58,0.78,2.79,1.31,1.09,35.07,13,203,7
0.04,3.4,0.88,3.12,0.72,0.16,2.68,2.24,0,0.08,3.16,6.64,3.76,1.28,0.48,0.88,1.08,0.44,31.04,13,204,7
0.27,2.65,0.76,1.17,0.85,0.36,2.7,2.83,0.31,0.09,4,3.87,2.07,0.76,0.18,1.3,1.89,0.4,26.46,13,205,7
0.94,2.83,0.98,1.39,0.9,0.78,2.62,2.91,0.25,1.89,2.75,4.63,4.1,0.66,0.16,1.72,0.98,0.82,31.31,13,206,7
0.48,2.64,1.04,1.39,0.82,0.56,2.82,3.03,0.09,0.04,2.9,5.37,5.59,1.13,0.09,2.04,1.13,1.39,32.55,13,207,7
0.04,3.51,1.24,2.53,0.8,0.4,4.09,3.6,0.27,0.22,2.89,5.38,3.69,0.84,0.27,1.2,0.89,0.84,32.7,13,208,7
0.04,3.06,0.44,1.01,1.31,0.66,3.45,2.19,0.26,0.35,3.85,2.84,4.68,1.18,0.26,1.05,1.18,0.22,28.03,13,209,7
0.71,2.41,0.76,1.34,1.43,0.54,3.03,3.17,0.22,0.85,2.68,4.51,2.86,0.85,0.27,1.96,1.07,0.62,29.28,13,210,7
0.56,3.61,0.61,1.61,2.13,0.39,3.52,3.82,0.78,0.35,3.04,2.87,2.78,0.7,0.22,1.13,1.35,0.65,30.12,13,211,7
0,3.14,0.78,2.27,1.05,0.83,4.01,3.75,0.52,1.22,2.4,4.27,4.49,0.61,0.26,1.74,1.26,0.74,33.34,13,212,7
0.14,4.34,0.59,1.63,1.18,1,3.44,4.25,0.23,0.36,3.57,5.11,2.99,0.81,0.54,1.31,1.31,0.5,33.3,13,213,7
0,2.45,0.36,2.49,0.76,0.4,3.91,3.02,0.18,0.22,4.36,4.05,1.56,0.49,0.13,1.07,1.56,1.02,28.03,13,214,7
0.46,3.44,1.33,2.02,1.56,0.32,2.2,2.71,0.18,0.55,3.12,4.41,6.47,0.6,0.09,1.42,1.47,0.83,33.18,13,215,7
1.1,2.46,0.93,1.7,0.68,0.38,1.78,2.17,0.17,0.08,2.17,7.26,5.1,1.36,0.34,3.36,1.4,0.98,33.42,13,216,7
0.32,2.9,0.72,1,1.31,1.54,3.53,2.31,0.14,0.18,2.44,5.75,3.89,1.22,0.18,1.63,1.49,0.68,31.23,13,217,7
0,3.39,0.98,1.78,1.74,0.49,2.54,3.79,0.13,0.85,3.97,4.14,3.74,0.85,0.18,0.76,1.34,0.58,31.25,13,218,7
0,2.87,0.73,0.9,0.94,0.38,4.02,2.22,0.21,0.73,2.99,3.93,3.42,1.24,0.26,1.54,0.77,0.68,27.83,13,219,7
0.04,2.39,1.83,1.26,0.91,0.44,3.18,2.31,0.09,0.04,2.61,5.66,6.66,0.87,0.17,2.48,1,0.74,32.68,13,220,7
0.91,2.43,0.74,2.77,1.04,0.91,2.6,1.56,0.3,0.87,3.07,6.11,4.33,1.08,0.3,2.73,1.47,0.87,34.09,13,221,7
3.36,4.3,1.03,2.07,0.9,0.47,4.86,2.41,0.22,2.28,2.45,3.66,4.35,1.08,0.65,1.81,1.12,1.03,38.05,13,222,7
0.72,1.83,0.93,0.42,0.93,0.68,2.51,2,0.04,0.47,2.8,6.84,5.74,0.59,0.25,3.14,1.44,0.72,32.05,13,223,7
0.57,3,0.84,1.46,2.43,0.31,2.56,5.51,0.66,0.31,1.94,3.18,2.34,0.93,0.18,0.93,1.72,0.75,29.62,13,224,7
0.85,2.07,0.41,1.3,1.3,0.81,2.03,1.74,0.12,1.58,3.04,7.26,1.99,0.93,0.45,2.68,1.38,0.53,30.47,13,225,7
0.49,2.73,1.54,1.63,1.06,1.01,2.95,1.37,0.13,0.31,2.69,6.31,8.2,1.68,0.57,3.35,1.1,1.23,38.35,13,226,7
0.22,2.37,0.47,2.11,0.73,0.34,2.5,1.81,0.34,0.26,3.66,6.46,3.79,0.73,0.3,1.98,0.99,0.6,29.66,13,227,7
0.41,2.26,0.58,0.58,0.78,0.95,2.51,1.23,0.08,0.25,2.18,6.21,4.57,1.11,0.33,3.37,1.48,1.03,29.91,13,228,7
2.26,2.95,0.68,1.02,1.2,0.43,2.18,1.49,0.09,0.51,2.18,5.89,5.72,0.98,0.21,3.33,1.07,0.81,33,13,229,7
0.3,1.87,1.04,1.17,1.35,1.61,2.3,1.3,0.26,0.17,2.74,4.43,8.61,2.3,0.57,2.43,1.52,1.22,35.19,13,230,7
0.41,2.96,0.87,1.46,1.64,0.32,3.05,3.19,0.46,0.59,3.55,3.6,3.87,0.68,0.14,1.28,1.68,0.36,30.11,13,231,7
0.57,3.66,1.22,1.05,1.48,0.22,2.7,3.57,0.39,0.52,4.01,3.88,3.18,0.35,0.35,0.57,1.48,0.52,29.72,13,232,7
0.04,3.02,1.16,0.62,1.51,0.22,2.22,2.58,0.58,0.13,2.84,4.44,2.89,0.53,0.22,1.02,2.84,0.49,27.35,13,233,7
0.58,2.74,0.54,1.62,1.25,0.75,2.57,1.87,0.29,0.66,1.87,6.64,5.56,0.87,0.5,2.62,1.12,0.54,32.59,13,234,7
0,2.67,1.63,1.18,0.63,0.45,2.63,3.4,0.23,0.05,2.4,3.58,3.3,1.04,0.23,2.04,2.81,0.77,29.04,13,235,7
4.24,2.39,0.7,0.33,0.95,0.33,1.85,1.61,0.08,1.44,2.39,5.89,5.89,1.93,0.62,2.06,1.03,1.36,35.09,13,236,7
0.05,1.98,0.72,2.26,1.17,0.59,2.57,2.35,0.14,0.14,2.84,4.29,6.09,0.99,0.59,3.88,1.31,1.22,33.18,13,237,7
1.52,4.14,1.88,1.35,0.9,0.74,3.15,2.83,0.08,0.86,2.83,7.41,3.64,0.41,0.12,2.87,1.31,1.27,37.31,13,238,7
0.04,2.39,1.13,1.35,1.17,0.87,1.48,1.65,0.09,0.35,1.87,4.92,8.09,1.74,0.39,2.65,1.13,0.74,32.05,13,239,7
0.75,2.33,1.45,0.92,1.1,0.75,1.76,2.11,0.18,0.48,2.64,3.52,6.73,1.58,1.1,2.2,1.27,1.1,31.97,13,240,7
0,2.71,0.83,2.36,1.71,0.96,2.01,2.97,0.04,0.09,2.62,6.12,5.51,0.74,0.35,3.11,0.92,0.87,33.92,13,241,7
0.13,1.82,0.61,2.21,1.34,0.35,2.43,2.95,0.13,0.26,2.04,5.9,4.81,1.56,0.13,3.43,0.74,0.95,31.79,13,242,7
0.82,2.45,0.64,1.38,1.55,1.8,2.62,1.98,0.26,0.34,2.06,6.88,3.78,1.03,0.17,3.31,1.55,1.16,33.78,13,243,7
2.3,2.66,0.66,1.24,1.28,0.4,2.52,4.03,0.35,0.31,3.32,4.47,3.67,0.93,0.18,1.33,1.02,0.75,31.42,13,244,7
0.04,3.6,1.14,1.98,1.23,0.04,3.16,3.91,0.18,0.31,3.25,5.67,2.81,0.75,0.22,0.7,1.01,0.75,30.75,13,245,7
0,3.11,1.62,1.11,1.41,0.13,3.11,4.68,0.13,0.26,3.02,3.83,4.86,0.51,0.04,0.98,1.02,0.21,30.03,13,246,7
0.09,3.04,1.26,1.78,1.39,0.39,2.3,2,0.22,0.3,1.74,5.91,5.26,0.83,0.26,3.3,1.26,0.78,32.11,13,247,7
0.04,3.29,0.43,1.69,1.08,0.74,2.95,2.69,0.13,0.17,2.86,5.55,4.33,1,0.43,1.95,0.69,0.78,30.8,13,248,7
2.14,2.5,1.16,1.52,1.43,0.71,2.73,1.16,0.18,0.18,2.77,5,6.21,1.79,0.54,3.31,0.76,0.85,34.94,13,249,7
0,3.23,0.43,1.29,0.56,0.99,2.62,2.28,0.17,0.26,3.66,3.31,3.35,0.77,0.09,1.12,1.55,1.29,26.97,13,250,7
0.04,1.79,0.74,1.57,0.92,0.52,1.79,2.1,0.13,0.17,2.93,2.97,6.73,1.09,0.17,2.36,1.66,0.66,28.34,13,251,7
0.05,2.22,0.54,2.17,0.54,0.14,2.22,2.63,0.09,0.09,3.44,2.58,3.85,0.91,0.23,1.22,0.86,0.91,24.69,13,252,7
0.76,1.43,0.67,0.34,1.01,0.5,1.3,0.84,0.17,0.25,1.34,5.08,3.66,0.42,0.21,3.24,1.68,0.5,23.4,13,253,7
0,3.43,0.62,1.65,1.2,0.71,4.55,3.17,0.36,0.09,2.63,6.15,2.9,0.4,0.4,1.6,1.74,0.53,32.13,13,254,7
2.48,2.27,0.73,1.11,0.6,1.76,2.27,1.24,0.13,0.43,1.97,6.6,6.25,0.86,0.21,2.48,1.63,1.37,34.39,13,255,7
0.54,2.08,0.58,0.67,1.62,1.12,2.41,1.04,0.29,0.46,2.33,7.99,4.24,1.04,0.37,3.16,1.66,1.75,33.35,13,256,7
0,3.63,0.55,0.97,0.72,0.68,2.24,1.77,0.17,0.17,3.12,5.11,4.09,0.8,0.17,2.2,1.65,0.46,28.5,13,257,7
0,3,0.67,1.21,1,0.67,2.29,2.79,0.25,0.17,3.09,3.46,4.38,0.54,0.42,0.67,0.92,1.08,26.61,13,258,7
3.2,6.05,0.98,1.96,1.2,0.45,4.54,2.05,0.18,0.89,2.76,5.03,4.72,0.45,0,0.89,1.07,0.76,37.18,13,259,7
0.57,3.34,0.53,1.76,0.97,0.57,2.73,2.11,0.26,0.35,3.25,5.36,4.35,1.28,0.31,1.23,1.1,1.01,31.08,13,260,7
0.17,3.44,0.87,1.74,1.79,0.39,2.09,3.14,0.48,0.17,2.61,3.75,2.05,0.65,0.09,1.09,1.26,0.78,26.56,13,261,7
0.39,2.67,0.95,1.9,0.82,1.12,2.67,2.28,0.13,0.04,3.27,4.87,4.57,0.82,0.43,0.99,1.77,0.65,30.34,13,262,7
0.68,3.08,0.59,2.74,1.1,0.59,3,1.9,0.04,0.34,2.87,5.61,4.39,0.42,0.38,1.73,1.56,0.42,31.44,13,263,7
1.18,2.45,1.27,1.97,0.61,1.4,2.58,1,0.31,0.52,2.8,4.24,6.55,1.79,0.22,3.23,1.18,1.27,34.57,13,264,7
0,0.97,0.16,0.24,1.34,0.08,0.89,3.44,0.61,0.24,1.78,1.94,4.82,0.61,0.12,1.3,1.3,0.4,20.24,14,265,8
0,2.92,0.8,0.63,3.51,0.17,3.3,3.17,1.31,0.08,3.09,3.3,1.27,0.55,0.04,1.35,2.07,1.1,28.66,14,266,8
1.9,2.67,1.27,0.95,0.86,0.5,3.17,5.43,0.05,0.59,3.08,4.66,4.39,1.04,0.23,0.72,1.9,0.23,33.64,14,267,8
0,1.7,0.47,0.72,0.64,0.72,2.37,1.99,0.38,0.13,2.63,1.57,3.35,0.89,0,1.74,2.25,0.93,22.48,14,268,8
0,2.76,0.49,0.76,1.51,0.76,2.89,1.91,0.22,0.18,2.49,3.73,4.27,0.84,0.13,1.33,1.2,0.8,26.27,14,269,8
0,1.06,0.45,0.16,1.18,0.45,0.65,1.96,0.12,0.16,3.19,2.04,3.72,1.06,0,2.21,3.06,0.41,21.88,14,270,8
0,2.36,0.29,0.83,1.12,0.12,2.23,2.44,0.29,0.17,3.47,3.64,3.14,0.7,0.41,0.87,1.45,0.58,24.11,14,271,8
0.94,1.54,1.03,0.34,1.8,0.39,1.5,4.71,0.21,0.13,2.44,2.87,3.34,1.11,0.21,1.41,1.84,0.73,26.54,14,272,8
0.12,1.25,0.32,0.08,2.02,0.08,1.37,4.41,0.12,0.12,2.18,2.67,2.99,0.69,0.16,1.05,1.7,0.4,21.73,14,273,8
0.04,0.56,0.3,0.3,0.43,0.21,0.94,1.76,0.17,0.04,2.87,2.23,3.43,0.21,0.26,2.91,2.4,0.47,19.53,14,274,8
0,1.47,0.52,0.65,0.91,0.78,1.6,1.94,0.13,0,2.67,2.37,4.53,1.34,0.22,2.07,1.38,0.34,22.92,14,275,8
0.04,2.84,0.25,0.16,1.77,0.33,1.81,5.64,0.12,0,2.55,3.67,2.31,0.16,0,1.94,0.33,0.25,24.17,14,276,8
0.57,2.32,0.69,0.98,1.75,1.06,1.71,2.16,0.49,0.53,3.38,2.89,4.23,0.77,0.33,1.14,0.98,0.73,26.71,14,277,8
0,0.74,0.04,0.2,1.1,0.12,2.41,1.39,0.57,0,3.27,3.64,1.39,0.53,0.08,2.04,0.98,0.69,19.19,14,278,8
0,2.21,0.47,1.32,2.34,0.6,1.66,1.4,1.02,0.51,2.34,1.36,10.29,2.47,0.38,1.36,0.6,0.77,31.1,14,279,8
0,2.39,0.46,0.67,1.3,0.38,1.93,2.6,0.21,0,2.3,3.73,1.84,0.38,0,2.01,1.47,0.42,22.09,14,280,8
0.12,1.84,0.42,0.46,0.88,0.15,3.77,2.96,0.23,0.04,2.92,6.34,1.46,0.27,0.08,1.77,2.57,0.5,26.78,14,281,8
0.45,3.23,0.58,1.61,2.06,0.31,2.24,2.78,0.81,1.43,3.36,3.81,3.36,1.17,0.31,0.99,1.08,0.67,30.25,14,282,8
0.05,3.46,0.96,0.55,3.5,0.09,1.91,5.37,0.96,0.5,2.91,2.73,3.5,0.55,0.18,1.18,2.05,0.64,31.09,14,283,8
0,1.83,0.49,1.38,2.56,0.2,1.71,2.44,0.2,0,3.01,2.48,7.77,1.95,0.04,1.02,1.83,0.45,29.36,14,284,8
0.34,1.71,0.9,0.6,1.32,0.51,2.26,2.6,0.38,0.04,3.84,2.77,2.09,0.34,0.17,1.28,1.92,0.64,23.71,14,285,8
0.12,0.9,0.43,0.16,2.89,0.16,1.17,4.5,0.04,0,2.58,1.76,2.62,0.23,0,1.21,1.29,0.39,20.45,14,286,8
0.22,2.88,0.53,0.31,1.68,0.22,2.83,3.28,0.49,0.09,3.23,2.97,1.73,0.44,0.04,1.2,1.51,1.02,24.67,14,287,8
0,3.18,0.12,0.32,0.76,0.08,1.89,1.29,1.57,3.1,2.17,3.22,3.26,0.6,0.6,1.73,1.33,1.37,26.59,14,288,8
0,2.5,0.79,1.05,1.23,0.39,3.28,4.33,0.13,0.13,2.19,3.46,3.77,0.83,0.09,1.18,1.18,0.48,27.01,14,289,8
0.04,2.1,1.2,0.58,0.62,0.18,1.43,2.45,0.13,0.04,3.53,3.66,5.85,0.76,0.85,2.99,1.52,1.34,29.27,14,290,8
0,1.16,0.78,0.43,1.68,0.65,1.55,3.23,0.26,0,3.53,2.07,4.7,0.99,0.65,1.34,1.9,0.6,25.52,14,291,8
0,0.73,1.16,0.04,1.29,0.17,0.77,1.63,0.21,0,2.45,2.32,7.13,0.39,0.56,1.12,3.57,0.34,23.88,14,292,8
0.48,2.12,0.78,0.39,1.17,0.65,2.08,1.38,0.39,0,2.85,2.94,2.77,0.91,0.22,1.3,1.38,1.47,23.28,14,293,8
0,3.03,1.18,0.86,2.94,0.23,2.58,4.48,0.86,0.27,2.8,4.7,3.62,0.59,0.18,0.63,1.99,0.68,31.62,14,294,8
0,3.15,0.13,0.35,0.66,0.71,2.22,0.98,0.35,0,2.57,2.62,4.88,1.2,0.13,1.2,1.86,0.44,23.45,15,295,9
0,1.13,0.23,0.91,1.09,0.18,1.54,1.13,0.27,0,2.59,2.36,7.3,2.18,1,2.09,0.77,0.5,25.27,15,296,9
0,2.51,0.18,0.99,0.9,0.31,1.97,1.79,0.31,0.04,3.9,3.18,2.82,1.7,1.21,1.43,0.54,0.4,24.18,15,297,9
0,2.62,0.33,0.67,0.87,0.21,3.08,1,0.21,0,2.08,2.46,3.29,1.17,0.25,2.25,1,0.29,21.78,15,298,9
0,2.64,0.62,0.84,1.32,0.44,2.42,1.63,0.22,0,3.48,2.82,4.71,0.97,1.15,1.89,1.19,0.4,26.74,15,299,9
0.09,2.64,0.23,0.87,1,0.36,2.92,1.28,0.32,0.05,3.24,1.6,4.42,0.91,0.23,2.01,2.73,0.27,25.17,15,300,9
0.04,3.16,0.58,0.58,0.71,0.54,2.83,0.92,0.42,0.12,2.83,1.91,4.12,1.29,0.08,1.17,1,0.46,22.76,15,301,9
0,3.88,0.41,2.3,1.44,0.59,2.21,3.02,0.45,0.05,3.38,2.48,4.38,0.9,0.18,1.67,1.49,0.14,28.97,15,302,9
0,1.29,0.08,0.5,0.17,0.33,1,0.63,0.08,0,2.42,2.38,3.22,0.67,0,3.01,2.3,0.63,18.71,15,303,9
0.26,2.96,1.15,0.97,0.93,0.22,2.73,1.24,0.31,0.4,3.75,3.75,8.69,1.37,0.57,0.88,1.46,1.24,32.88,15,304,9
0.18,3.94,0.39,1.31,0.66,0.31,3.33,1.8,0.26,0.09,2.76,3.24,4.64,1.93,0.35,1.62,1.23,0.66,28.7,15,305,9
0.64,2.87,0.3,0.86,0.43,0.26,2.83,0.99,0.17,0.09,2.79,3.56,5.23,1.24,0.26,1.59,0.77,0.43,25.31,15,306,9
0,2.53,0.31,0.65,0.61,0.39,2.75,1.88,0,0,3.23,3.18,6.54,1.31,0,0.92,1.05,0.83,26.18,15,307,9
0,3.09,0.22,0.35,0.74,0.78,2.52,1.13,0.26,0.22,3.26,2.26,1.78,0.39,0.04,1.39,1.3,0.48,20.21,15,308,9
0,1.47,0.08,1.77,0.25,0.51,1.39,1.89,0.08,0,1.68,1.98,6.99,0.97,0.04,3.92,1.81,0.55,25.38,15,309,9
0,1.68,0.88,0.71,0.4,0.31,2.69,1.23,0.18,0,2.29,2.34,5.42,1.01,0.31,2.38,1.81,0.44,24.08,15,310,9
0,2.66,1.31,1.74,0.57,0.52,2.57,1.4,0.13,0.09,3.36,3.14,1.7,1,0.31,1.7,2.57,0.26,25.03,15,311,9
0.09,3.47,0.39,0.09,0.69,0.13,2.78,0.78,0.74,0.26,4.39,3.43,0.83,0.87,0.22,0.78,0.43,0.48,20.85,15,312,9
0,2.68,0.94,0.47,0.6,0.13,3.71,2.51,0.3,0.6,3.45,2.94,1.79,0.47,0.26,1.41,2.56,0.6,25.42,15,313,9
0,2.82,0.22,0.35,0.79,0.09,3.09,1.01,0.22,0.18,3.09,2.2,1.23,2.64,0.31,1.32,0.26,0.44,20.26,15,314,9
0,2.59,0.04,0.26,0.39,0.09,3.77,0.74,0.31,0.04,3.99,3.07,2.32,1.75,0,0.7,0.26,0.09,20.41,15,315,9
0,2.95,0.88,1.43,2.76,0.37,2.44,3.96,1.43,0,2.86,3.87,3.04,0.74,0.18,0.41,2.07,0.51,29.9,15,316,9
0,2.54,2.02,0.99,0.52,0.39,3.18,4.04,0.09,0.04,3.27,3.48,1.98,0.73,0.04,1.25,1.16,0.47,26.19,15,317,9
0.09,2.69,0.67,3.64,1.3,0.22,2.51,4.31,0.54,0.09,3.37,3.37,2.96,0.94,0.18,1.57,2.74,0.58,31.77,15,318,9
0,2.63,1.49,1.01,0.83,0.48,2.14,2.28,0.18,0,4.29,4.03,1.79,0.31,0.04,1.01,1.53,0.35,24.39,15,319,9
0,1.95,0.35,0.56,0.91,0.48,1.95,2.69,0.22,0.52,2.64,2.43,3.25,0.87,0.17,2.64,1.56,0.48,23.67,15,320,9
0.27,4.36,0.85,0.71,1.11,0.62,4.63,1.87,0.31,0.31,3.16,5.61,4.54,0.93,0.09,2.98,1.69,0.67,34.71,15,321,9
0.26,4.32,0.53,0.7,0.84,0.66,3.74,1.98,0.04,0.22,3.74,5.72,2.69,0.31,0.22,2.55,3.13,0.7,32.35,15,322,9
0,2.51,0.4,2.69,1.32,0.13,3,2.87,0.09,0.09,2.96,3.31,3.88,0.66,0.04,2.38,1.28,0.4,28.01,15,323,9
0.13,2.76,0.44,1.47,1.6,0.67,2.84,2.4,0.13,0.22,3.2,5.56,3.78,0.4,0.18,4.18,2.98,0.71,33.65,15,324,9
2.43,3.64,0.39,1.61,0.78,0.35,2.47,2.08,0.04,0.65,3.3,6.55,3.21,1.08,0.35,1.21,2.3,0.78,33.22,15,325,9
0,1.76,0.14,0.28,0.97,0.42,1.67,0.83,0.46,0,5.32,1.8,4.58,1.16,0,2.36,0.74,1.06,23.55,15,326,9
0.89,3.89,1.03,3.62,1.7,0.31,4.38,1.03,0.22,1.07,3.45,2.73,3.4,1.39,0.27,1.3,1.61,1.16,33.45,15,327,9
0.09,4.66,0.36,1.36,1.45,0.54,5.83,3.03,0.63,0.09,3.62,3.75,2.03,0.45,0.18,1.13,2.08,0.23,31.51,15,328,9
0.66,3.64,0.12,0.5,0.87,0.37,3.72,1.49,0.29,0.29,2.15,4.76,2.56,0.41,0.25,1.24,1.08,0.37,24.77,15,329,9
0,3,0.8,1.1,1.33,1.1,3.14,3.09,0.18,0.27,2.39,4.51,2.65,1.5,0.27,2.65,1.28,0.97,30.23,15,330,9
0,2.76,1.14,1.01,1.18,0.48,2.76,2.93,0.09,0,3.2,2.32,2.71,0.53,0.26,2.67,4.51,0.83,29.38,15,331,9
0.05,3.52,1.01,0.69,1.65,0.82,2.42,3.2,0.41,0.14,2.83,2.1,3.34,0.69,0.05,0.87,4.84,0.5,29.13,15,332,9
0,3.52,0.94,1.2,1.5,0.34,3.47,1.59,0.21,0.6,3.39,3.9,4.46,1.03,0.51,1.03,1.76,0.51,29.96,15,333,9
0.27,3.45,1.41,0.36,2.09,0.36,2.04,1.68,0.54,0.27,3.27,2.31,2.36,1.63,0.18,0.77,2.9,1.04,26.93,15,334,9
0.09,2.44,0.53,1.11,1.69,0.36,3.68,3.15,0.4,0.04,3.64,2.84,0.71,0.67,0.27,1.33,0.75,0.98,24.68,15,335,9
