@relation data
@attribute V1 {'1','10','11','12','13','14','15','16','17','18','19','2','20','21','22','3','4','5','6','7','8','9'}
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute class {'1','10','11','12','13','14','15','16','17','18','19','2','20','21','22','23','24','3','4','5','6','7','8','9'}
@data
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,76.244,'4'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,1.216,'5'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,3.126,'6'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,16.326,'8'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,5.558,'7'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,19.799,'9'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,51.756,'10'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,166.556,'13'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,3.474,'11'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,10.247,'14'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,3.126,'15'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,0,'16'
'22',1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.545872,36.027523,17.368,'17'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,3.529,'1'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,5.193,'12'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,1.664,'18'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,2.596,'19'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,3.196,'20'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,3.129,'21'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,2.13,'23'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,1.798,'22'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,51.73,'24'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,2.33,'2'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,4.394,'3'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,8.455,'4'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,0.067,'5'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,0.133,'6'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,1.465,'8'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,3.196,'7'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,6.724,'9'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,3.329,'10'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,3.262,'13'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,0,'11'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,4.394,'14'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,2.596,'15'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,1.332,'16'
'20',768,768,8,2,0,0,1.0377,0.1439,0.5507,0.741058,1,0.700042,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.447321,0.599,'17'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,48.412,'1'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,9.413,'12'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,14.792,'18'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,83.376,'19'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,41.688,'20'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,45.722,'21'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,50.653,'23'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,77.548,'22'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,8.069,'24'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,55.135,'2'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,38.998,'3'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,382.362,'4'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,11.206,'5'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,30.033,'6'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,78.445,'8'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,47.963,'7'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,0,'9'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,12.551,'10'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,6.276,'13'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,17.482,'11'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,46.17,'14'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,3.138,'15'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,16.137,'16'
'21',9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.579323,11.963359,25.551,'17'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,0,'1'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,10.391,'12'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,3.401,'18'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,6.298,'19'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,6.864,'20'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,8.25,'21'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,9.068,'23'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,7.746,'22'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,52.018,'24'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,9.068,'2'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,11.336,'3'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,27.457,'4'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,1.071,'5'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,1.889,'6'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,9.824,'8'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,10.139,'7'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,12.658,'9'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,18.767,'10'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,17.003,'13'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,2.96,'11'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,8.187,'14'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,7.494,'15'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,9.194,'16'
'2',570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.030055,22.81694,10.391,'17'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,10.489,'1'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,1.498,'12'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,7.248,'18'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,5.138,'19'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,7.431,'20'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,13.761,'21'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,2.385,'23'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,2.08,'22'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,3041.743,'24'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,1.468,'2'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,9.817,'3'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,5.046,'4'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,1.957,'5'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,0,'6'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,10.52,'8'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,6.911,'7'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,4.862,'9'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,19.113,'10'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,13.089,'13'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,0.092,'11'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,11.927,'14'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,2.569,'15'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,13.333,'16'
'3',1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.741058,1,0.700042,1.6986,7.7943,0.8813,1.5031,0.0187,47.128342,79.379679,2.018,'17'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,28.78,'1'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,10.311,'12'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,2.641,'18'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,4.43,'19'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,3.499,'20'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,47.811,'21'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,1.79,'23'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,11.317,'22'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,1.139,'24'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,2.152,'2'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,26.324,'3'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,19.334,'4'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,6.331,'5'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,1.428,'6'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,14.534,'8'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,5.592,'7'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,12.825,'9'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,60.68,'10'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,21.169,'13'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,0,'11'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,26.391,'14'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,1.553,'15'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,33.388,'16'
'4',900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.036807,9.257128,2.848,'17'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,5.378,'1'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,0.48,'12'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,2.907,'18'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,0,'19'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,2.209,'20'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,5.916,'21'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,1.134,'23'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,1.017,'22'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,1.352,'24'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,0.974,'2'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,5.712,'3'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,2.703,'4'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,1.933,'5'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,0.276,'6'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,2.049,'8'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,3.721,'7'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,1.512,'9'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,4.637,'10'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,3.285,'13'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,0.32,'11'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,6.831,'14'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,0.698,'15'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,5.916,'16'
'5',270,270,13,2,5,1,1.0612,0.1236,0.7384,0.741058,1,0.700042,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,1.512,'17'
'6',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,100.289,'1'
'6',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,2.711,'12'
'6',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,19.651,'18'
